,UOK262,UOK262pFH
R_r1918,0.0,0.0
R_r1919,0.0,0.0
R_r1920,0.0,0.0
R_r1921,0.0,0.0
R_r1922,0.0,0.0
R_r1923,0.0,0.0
R_r1924,0.0,0.228034114395
R_r1925,0.0,0.0
R_r1926,0.0,0.0
R_r1928,0.0566897279461,0.0
R_r1929,0.0,0.0445922184519
R_r1930,0.0,0.0
R_r1931,0.0,0.0
R_r1932,0.0,0.0
R_r1933,0.0,0.0
R_r1934,0.0,0.0
R_r1935,0.0,0.0
R_r1936,0.0,0.0
R_r1937,0.0,0.0
R_r1938,0.000362016342,0.0
R_r1939,0.0,0.000330760548
R_r1940,0.0,0.0
R_r1941,0.0,0.0
R_r1942,0.0,0.0
R_r1943,0.0,0.0
R_r1944,0.0,0.0
R_r1945,0.0,0.0
R_r1946,0.0,0.0
R_r1947,0.0,0.0
R_r1948,0.0,0.0
R_r1949,0.0,0.0
R_r1950,0.0,0.0
R_r1951,0.0,0.0
R_r1952,0.0,0.0
R_r1953,0.0,0.0
R_r1954,18.1169328454,18.1306206366
R_r1955,0.0,0.0
R_r1956,0.0,0.0
R_r1957,0.0,0.0
R_r1958,0.0,0.0
R_r1959,0.0,0.0
R_r1960,0.0,0.0
R_r1961,0.0,0.0
R_r1962,0.0,0.0
R_r1963,0.0,0.0
R_r1964,0.0,0.0
R_r1965,0.0,0.0
R_r1966,0.0,0.0
R_r1967,0.0,0.0
R_r1968,0.0,0.0
R_r1969,0.0,0.0
R_r1970,0.0,0.0
R_r1971,0.0,0.0
R_r1972,0.0,0.0
R_r1973,0.0,0.0
R_r1974,0.0,0.0
R_r1975,0.0,0.0
R_r1976,0.0,0.0
R_r1977,0.0,0.0
R_r1978,0.00850735683,0.0
R_r1979,0.0,0.00777284802
R_r1980,0.0,0.0
R_r1981,0.0,0.0
R_r1982,0.0,0.0
R_r1983,0.0,0.0
R_r1984,0.0,0.0
R_r1985,0.0,0.0
R_r1986,0.0,0.0
R_r1987,0.0,0.0
R_r1988,0.0,0.0
R_r1989,0.0,0.0
R_r1990,0.0,0.0
R_r1991,0.0,0.0
R_r1992,0.0,0.0
R_r1993,0.0,0.0
R_r1994,0.0,0.0
R_r1995,0.0,0.0
R_r1996,0.0,0.0
R_r1997,0.0,0.0
R_r1998,0.0,0.0
R_r1999,0.0,0.0
R_r2000,0.0,0.0
R_r2001,0.0,0.0
R_r2002,0.0,0.0
R_r2003,0.0,0.0
R_r2004,0.0,0.0
R_r2005,0.0,0.0
R_r2006,0.0,0.0
R_r2007,0.0,0.0
R_r2008,0.0,0.0
R_r2009,0.0,0.0
R_r2010,0.0,0.0
R_r2011,0.0,0.0
R_r2012,0.0,0.0
R_r2013,0.0,0.0
R_r2014,0.0,0.0
R_r2015,0.0,0.0
R_r2016,0.0,0.0
R_r2017,0.0,0.0
R_r2018,0.0,0.0
R_r2019,0.0,0.0
R_r2020,0.0,0.0
R_r2021,0.0,0.0
R_r2022,0.0,0.0
R_r2023,0.0,0.0
R_r2024,0.0,0.0
R_r2026,0.0,0.0
R_r2027,0.0,0.0
R_r2028,0.0,0.0
R_r2029,0.0,0.0
R_r2030,0.0,0.0
R_r2031,0.0,0.0
R_r2032,0.0,0.0
R_r2034,0.0,0.0
R_r2035,0.0,0.0
R_r2036,0.0,0.0
R_r2037,0.0,0.0
R_r2038,0.0,0.0
R_r2039,0.0,0.0
R_r2040,0.0,0.0
R_r2041,0.0,0.0
R_r2042,0.0,0.0
R_r2043,0.0,0.0
R_r2044,0.0,0.0
R_r2045,0.0,0.0
R_r2046,0.0,0.0
R_r2047,0.0,0.0
R_r2048,0.0,0.0
R_r2049,0.0,0.0
R_r2050,0.0,0.0
R_r2051,0.0,0.0
R_r2052,0.0,0.0
R_r2053,0.0,0.0
R_r2054,0.0,0.0
R_r2055,0.0,0.0
R_r2056,0.0,0.0
R_r2057,0.0,0.0
R_r2058,0.0,0.0
R_r2059,0.0,0.0
R_r2060,0.0,0.0
R_r2061,0.0,0.0
R_r2062,0.0,0.0
R_r2063,0.0,0.0
R_r2064,0.0,0.0
R_r2065,0.0,0.0
R_r2066,0.0,0.0
R_r2067,0.0,0.0
R_r2068,0.0,0.0
R_r2069,0.0,0.0
R_r2070,0.0,0.0
R_r2071,0.0,0.0
R_r2073,0.0,0.0
R_r2079,0.0,0.0
R_r2080,0.0,0.0
R_r2081,0.0,0.0
R_r2082,0.0,0.0
R_r2083,0.0,0.0
R_r2084,0.0,0.0
R_r2085,0.0,0.0
R_r2086,0.0,0.0
R_r2087,0.0,0.0
R_r2088,0.0,0.0
R_r2089,0.0,0.0
R_r2090,0.0,0.0
R_r2091,0.0,0.0
R_r2092,0.0,0.0
R_r2093,0.0198185459751,0.0115209981225
R_r2094,0.621819026974,0.0
R_r2095,0.0,0.0
R_r2096,0.0,0.0
R_r2097,0.0,0.456232927385
R_r2098,0.0,0.0
R_r2099,0.0,0.0
R_r2100,0.0,0.0
R_r2101,0.0,0.0
R_r2102,0.0,0.0
R_r2103,0.0,0.0
R_r2104,0.0,0.0
R_r2105,0.0,0.0
R_r2106,0.0,0.0
R_r2107,0.0,0.0
R_r2108,0.0,0.0
R_r2109,0.0,0.0
R_r2110,0.0,0.0
R_r2111,0.0,0.0
R_r2112,0.0,0.0
R_r2113,0.0,0.0
R_r2114,0.0,0.0
R_r2115,0.0,0.0
R_r2116,0.0,0.0
R_r2117,0.0,0.0
R_r2118,0.0,0.0
R_r2119,0.0,0.0
R_r2120,0.0,0.0
R_r2121,0.0,0.0
R_r2122,0.0,0.0
R_r2123,0.0,0.0
R_r2124,0.0,0.0
R_r2125,0.0,0.0
R_r2126,0.0,0.0
R_r2127,0.0,0.0
R_r2128,0.0,0.0
R_r2129,0.0,0.0
R_r2130,0.0,0.0
R_r2131,0.0,0.0
R_r2132,0.0,0.0
R_r2133,0.0,0.0
R_r2136,0.0,0.0
R_r2139,0.0,0.0
R_r2140,0.0,0.0
R_r2141,0.0,0.0
R_r2142,0.0,0.0
R_r2143,0.0,0.0
R_r2144,0.0,0.0
R_r2145,0.0,0.0
R_r2146,0.0,0.0
R_r2147,0.0,0.0
R_r2148,0.0,0.0
R_r2149,0.0,0.0
R_r2150,0.0,0.0
R_r2151,0.0,0.0
R_r2152,0.0,0.0
R_r2153,0.0,0.0
R_r2154,0.0,0.0
R_r2155,0.0,0.0
R_r2156,0.0,0.0
R_r2157,0.0,0.0
R_r2158,0.0,0.0
R_r2159,0.0,0.0
R_r2160,0.0,0.0
R_r2161,0.0,0.0
R_r2162,0.0,0.0
R_r2163,0.0,0.0
R_r2164,0.0,0.0
R_r2165,-4.35400075756,0.0
R_r2166,-15.6459992424,-15.4877670481
R_r2167,-4.35400075756,-4.51223295188
R_r2168,0.0,0.0
R_r2169,5.64599924244,10.0
R_r2170,0.0,0.0
R_r2171,4.35400075756,0.0
R_r2172,10.0,0.0
R_r2173,0.0,10.0
R_r2174,0.0,0.0
R_r2175,0.0,0.0
R_r2176,0.0,0.0
R_r2177,0.0,0.0
R_r2178,0.0,0.0
R_r2179,0.0,0.0
R_r2180,0.0,0.0
R_r2181,0.0,0.0
R_r2182,0.0,0.0
R_r2183,0.0,0.0
R_r2184,0.0,0.0
R_r2185,0.0,0.0
R_r2186,0.0,0.0
R_r2187,0.0,0.0
R_r2188,0.0,0.0
R_r2189,0.0,0.0
R_r2190,0.0,0.0
R_r2191,0.0,0.0
R_r2192,0.0,0.0
R_r2193,-10.0,-10.0
R_r2194,0.0,0.0
R_r2195,0.0,0.0
R_r2196,0.0,0.0
R_r2197,0.0,0.0
R_r2198,0.0,0.0
R_r2199,0.0,0.0
R_r2200,0.0,0.0
R_r2201,0.0,0.0
R_r2202,0.0,0.0
R_r2203,0.0,0.0
R_r2204,0.0,0.0
R_r2205,0.0,0.0
R_r2206,0.0,0.0
R_r2207,0.0,0.0
R_r2208,0.0,0.0
R_r2209,0.0,0.0
R_r2210,0.0,0.0
R_r2211,0.0,0.0
R_r2212,0.0,0.0
R_r2213,0.0,0.0
R_r2214,0.0,0.0
R_r2215,0.0,0.0
R_r2216,0.0,0.0
R_r2217,0.0,0.0
R_r2218,0.0,0.0
R_r2219,0.0,0.0
R_r2220,0.0,0.0
R_r2221,0.0,0.0
R_r2222,0.0,0.0
R_r2223,0.0,0.0
R_r2224,0.0,0.0
R_r2225,0.0,0.0
R_r2226,0.0,0.0
R_r2227,0.0,0.0
R_r2228,0.0,0.0
R_r2229,0.0,0.0
R_r2230,0.0,0.0
R_r2231,0.0,0.0
R_r2232,0.0,0.0
R_r2233,0.0,5.48776704812
R_r2234,4.35400075756,0.0
R_r2235,0.0,4.41001879678
R_r2236,0.0,0.0
R_r2237,0.0,0.0
R_r2238,0.0,0.0
R_r2239,0.0,0.0
R_r2240,0.0,0.0
R_r2241,0.0,0.0
R_r2242,0.0,0.0
R_r2243,0.0,0.0
R_r2244,0.0,0.0
R_r2245,0.0,0.0
R_r2246,0.0,0.0
R_r2247,0.0,0.0
R_r2248,0.0,0.0
R_r2249,0.0,0.0
R_r2250,0.0,-4.41001879678
R_r2251,0.0,0.0
R_r2252,0.0,-5.48776704812
R_r2253,0.0,0.0
R_r2254,0.0,0.0
R_r2255,0.0,0.0
R_r2256,0.0,0.0
R_r2257,0.0,0.0
R_r2258,0.0,0.0
R_r2259,0.0,0.0
R_r2260,0.0,0.0
R_r2261,0.0,0.0
R_r2262,0.0,0.0
R_r2263,0.0,0.0
R_r2264,0.0,0.0
R_r2265,0.0,0.0
R_r2266,0.0,0.0
R_r2267,0.0,0.0
R_r2268,0.0,0.0
R_r2269,0.0,0.0
R_r2270,0.0,0.0
R_r2271,0.0,0.0
R_r2272,0.0,0.0
R_r2273,0.0,0.0
R_r2274,0.0,0.0
R_r2275,0.0,0.0
R_r2276,0.0,0.0
R_r2277,0.0,0.0
R_r2278,0.0,0.0
R_r2279,0.0,0.0
R_r2280,0.0,0.0
R_r2281,0.0,0.0
R_r2282,0.0,0.0
R_r2283,0.0,0.0
R_r2284,0.0,0.0
R_r2285,0.0,0.0
R_r2286,0.0,0.0
R_r2287,0.0,0.0
R_r2288,0.0,0.0
R_r2289,0.0,0.0
R_r2290,0.0,0.0
R_r2291,0.0,0.0
R_r2292,0.0,0.0
R_r2293,0.0,0.0
R_r2294,0.0,0.0
R_r2295,0.0,0.0
R_r2296,0.0,0.0
R_r2297,0.0,0.0
R_r2298,0.0,0.0
R_r2299,0.0,0.0
R_r2300,0.0,0.0
R_r2301,0.0,0.0
R_r2302,0.0,0.0
R_r2303,0.0,0.0
R_r2304,0.0,0.0
R_r2305,0.0,0.0
R_r2306,0.0,0.0
R_r2307,0.0,0.0
R_r2308,0.0,0.0
R_r2309,0.0,0.0
R_r2310,0.0,0.0
R_r2311,0.0,0.0
R_r2312,0.0,0.0
R_r2313,0.0,0.0
R_r2314,5.64599924244,0.102214155097
R_r2315,0.0,0.0
R_r2316,0.0,0.0
R_r2317,0.0,0.0
R_r2318,-5.44893536335,0.0
R_r2319,0.0,0.0
R_r2320,0.0,0.0
R_r2321,0.0,0.0
R_r2322,0.0,0.0
R_r2323,0.0,0.0
R_r2324,0.0,0.0
R_r2325,0.0,0.0
R_r2326,0.0,0.0
R_r2327,0.0,0.0
R_r2328,0.0,0.0
R_r2329,0.0,0.0
R_r2330,0.0,0.0
R_r2331,0.0,0.0
R_r2332,0.0,0.0
R_r2333,0.0,0.0
R_r2334,0.0,0.0
R_r2335,0.0,0.0
R_r2338,0.0,0.0
R_r2341,0.0,0.0
R_r2342,0.0,0.0
R_r2343,0.0,0.0
R_r2344,0.0,0.0
R_r2346,0.0,0.0
R_r2347,0.0,0.0
R_r2352,0.0,0.0
R_r2353,0.0,0.0
R_r2354,0.0,0.0
R_r2355,0.0,0.0
R_r2356,0.0,0.0
R_r2357,0.0,0.0
R_r2358,0.0,0.0
R_r2359,0.0,0.0
R_r2360,0.0,0.0
R_r2361,0.0,0.0
R_r2362,0.0,0.0
R_r2363,0.0,0.0
R_r2364,0.0,0.0
R_r2365,0.0,0.0
R_r2366,0.0,0.0
R_r2367,0.0,0.0
R_r2368,0.0,0.0
R_r2369,0.0,0.0
R_r2370,0.0,0.0
R_r2371,0.0,0.0
R_r2372,0.0,0.0
R_r2373,0.0,0.0
R_r2374,0.0,0.0
R_r2375,0.0,0.0
R_r2376,0.0,0.0
R_r2377,0.0,0.0
R_r2378,0.0,0.0
R_r2379,0.0,0.0
R_r2380,0.0,0.0
R_r2381,0.0,0.0
R_r2382,0.0,0.0
R_r2384,0.0,0.0
R_r2385,0.0,0.0
R_r2386,0.0,0.0
R_r2387,0.0,0.0
R_r2388,0.0,0.0
R_r2389,0.0,0.0
R_r2390,0.0,0.0
R_r2391,0.0,0.0
R_r2392,0.0,0.0
R_r2393,0.0,0.0
R_r2394,0.0,0.0
R_r2395,0.0,0.0
R_r2396,0.0,0.0
R_r2397,0.0,0.0
R_r2398,0.0,0.0
R_r2399,0.0,0.0
R_r2400,0.0,0.0
R_r2401,0.0,0.0
R_r2402,0.0,0.0
R_r2403,0.0,0.0
R_r2404,0.0,0.0
R_r2405,0.0,0.0
R_r2406,0.0,0.0
R_r2407,0.0,0.0
R_r2408,0.0,0.0
R_r2409,0.0,0.0
R_r2410,0.0,0.0
R_r2411,0.0,0.0
R_r2413,0.0,0.0
R_r2416,0.0,0.0
R_r2419,26.7194714303,26.5769421695
R_r2420,0.0,0.0
R_r2425,0.0,0.0
R_r2433,0.0,0.0
R_r2434,0.0,0.0
R_r2436,0.0,0.0
R_r2437,0.0,0.0
R_r2438,0.0,0.0
R_r2444,0.0,0.0
R_r2447,0.0,0.0
R_r2449,0.0,0.0
R_r2465,0.0,0.0
R_r2471,0.0,0.0
R_r2472,0.0,0.0
R_r2473,0.0,0.0
R_r2482,0.0,0.0
R_r2483,0.0,0.0
R_r2484,0.0,0.0
R_r2485,0.0,0.0
R_r2486,0.0,0.0
R_r2487,0.0,0.0
R_r2488,0.0,0.0
R_r2489,0.0,0.0
R_r2490,0.0,0.0
R_r2491,0.0,0.0
R_r2492,0.0,0.0
R_r2493,0.0,0.0
R_r2494,0.0,0.0
R_r2495,0.0,0.0
R_r2496,0.0,0.0
R_r2499,0.0,0.0
R_r2501,0.0,0.0
R_r2502,0.0,0.0
R_r2503,0.0,0.0
R_r2505,0.0,0.0
R_r2506,0.0,0.0
R_r2507,0.0,0.0
R_r2508,0.0,0.0
R_r2509,0.0,0.0
R_r2511,0.0,0.0
R_r2512,0.0,0.0
R_r2513,0.0,0.0
R_r2514,0.0,0.0
R_r2515,0.0,0.0
R_r2516,0.0,0.0
R_r2517,0.0,0.0
R_r2518,0.0,0.0
R_r2519,-10.0,0.0
R_r2520,0.0,0.0
R_r2521,0.0,0.0
R_r2525,0.0,0.0
R_r2526,0.0,0.0
R_r2532,-0.000749591041254,-0.00196755895091
R_r2534,0.0,0.0
R_r2535,0.0,0.0
R_r2537,0.0,0.0
R_r2538,0.0,0.0
R_r2539,0.0,0.0
R_sink_5hpet_c,0.0,0.0
R_sink_c81coa_c,0.0,0.0
R_sink_citr_c,0.0,0.0
R_sink_dd2coa_c,0.0,0.0
R_sink_decdicoa_c,0.0,0.0
R_sink_octdececoa_c,-0.0116820710242,-0.0119561496895
R_sink_pre_prot_r,0.0,0.0
R_sink_tetdece1coa_c,0.0,0.0
R_xmpt,10.0,10.0
